"Season","PlayerId","Player","Position","Team","Conference","Category","StatType","Stat"
"2020","4259800","Barrett Banister","WR","Missouri","SEC","defensive","TD","0"
"2020","4259800","Barrett Banister","WR","Missouri","SEC","defensive","TFL","0"
"2020","4259800","Barrett Banister","WR","Missouri","SEC","defensive","TOT","1"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","PD","0"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","SACKS","0"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","SOLO","1"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","TD","0"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","TFL","0"
"2020","4259805","Kylin Hill","RB","Mississippi State","SEC","defensive","TOT","1"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","PD","1"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","SACKS","0"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","SOLO","30"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","TD","0"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","TFL","1.5"
"2020","4259809","Londyn Craft","DB","Mississippi State","SEC","defensive","TOT","57"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","PD","0"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","SACKS","0"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","SOLO","9"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","TD","0"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","TFL","1.5"
"2020","4259815","Landon Guidry","S","Mississippi State","SEC","defensive","TOT","13"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","PD","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","SACKS","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","SOLO","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","TD","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","TFL","0"
"2020","4259817","Tucker Day","P","Mississippi State","SEC","defensive","TOT","1"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","PD","1"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","SACKS","2"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","SOLO","7"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","TD","0"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","TFL","4"
"2020","4259819","Aaron Odom","DL","Mississippi State","SEC","defensive","TOT","17"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","PD","0"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","QB HUR","0"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","SACKS","0"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","SOLO","0"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","TD","0"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","TFL","0.5"
"2020","4259820","R.J. Jennings","LB","Mississippi State","SEC","defensive","TOT","1"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","PD","0"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","QB HUR","1"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","SACKS","1"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","SOLO","4"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","TD","0"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","TFL","1"
"2020","4259824","Sherman Timbs","LB","Mississippi State","SEC","defensive","TOT","7"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","PD","0"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","QB HUR","0"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","SACKS","0"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","SOLO","3"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","TD","0"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","TFL","0.5"
"2020","4259870","Jairan Parker","S","Abilene Christian","Southland","defensive","TOT","15"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","PD","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","QB HUR","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","SACKS","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","SOLO","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","TD","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","TFL","0"
"2020","4259873","Joe Britton","LB","Missouri","SEC","defensive","TOT","1"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","PD","0"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","QB HUR","0"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","SACKS","0"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","SOLO","2"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","TD","0"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","TFL","0"
"2020","4259908","Braylon Sanders","WR","Ole Miss","SEC","defensive","TOT","5"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","PD","0"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","QB HUR","0"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","SACKS","0"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","SOLO","1"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","TD","0"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","TFL","0"
"2020","4259910","Isaiah Woullard","RB","Ole Miss","SEC","defensive","TOT","2"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","PD","0"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","QB HUR","0"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","SACKS","0"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","SOLO","2"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","TD","0"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","TFL","0"
"2020","4259912","Zikerrion Baker","LB","Ole Miss","SEC","defensive","TOT","5"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","PD","4"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","QB HUR","3"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","SACKS","1"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","SOLO","25"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","TD","0"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","TFL","4.0"
"2020","4259915","Mohamed Sanogo","LB","Ole Miss","SEC","defensive","TOT","60"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","PD","0"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","QB HUR","0"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","SACKS","0"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","SOLO","5"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","TD","0"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","TFL","0.5"
"2020","4259924","Sincere David","DL","Ole Miss","SEC","defensive","TOT","12"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","PD","0"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","QB HUR","0"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","SACKS","0"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","SOLO","2"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","TD","0"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","TFL","1"
"2020","4259934","Brady Tindall","WR","Georgia","SEC","defensive","TOT","2"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","PD","0"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","QB HUR","0"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","SACKS","0"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","SOLO","2"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","TD","0"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","TFL","0"
"2020","4259941","Dominic DiMaccio","PK","Ohio State","Big Ten","defensive","TOT","2"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","PD","1"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","QB HUR","0"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","SACKS","0"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","SOLO","0"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","TD","0"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","TFL","0"
"2020","4259974","Abule Abadi-Fitzgerald","DT","Kentucky","SEC","defensive","TOT","0"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","PD","1"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","QB HUR","0"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","SACKS","0"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","SOLO","28"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","TD","0"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","TFL","0"
"2020","4259975","Tyrell Ajian","DB","Kentucky","SEC","defensive","TOT","48"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","PD","2"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","QB HUR","3"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","SACKS","0"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","SOLO","3"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","TD","0"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","TFL","2.0"
"2020","4259978","Quinton Bohanna","DT","Kentucky","SEC","defensive","TOT","10"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","PD","2"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","QB HUR","0"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","SACKS","1"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","SOLO","38"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","TD","0"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","TFL","2.5"
"2020","4259980","Yusuf Corker","DB","Kentucky","SEC","defensive","TOT","77"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","PD","0"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","QB HUR","0"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","SACKS","0"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","SOLO","1"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","TD","0"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","TFL","0"
"2020","4259984","Isaiah Epps","WR","Kentucky","SEC","defensive","TOT","1"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","PD","0"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","QB HUR","5"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","SACKS","1"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","SOLO","15"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","TD","0"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","TFL","4"
"2020","4259989","Phil Hoskins","DT","Kentucky","SEC","defensive","TOT","30"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","PD","0"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","QB HUR","1"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","SACKS","1.0"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","SOLO","16"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","TD","0"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","TFL","6.5"
"2020","4259994","Joshua Paschal","DE","Kentucky","SEC","defensive","TOT","32"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","PD","0"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","QB HUR","1"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","SACKS","0"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","SOLO","2"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","TD","0"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","TFL","0.5"
"2020","4260000","Chris Whittaker","DL","Florida International","Conference USA","defensive","TOT","5"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","PD","4"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","QB HUR","2"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","SACKS","3.5"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","SOLO","24"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","TD","1"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","TFL","5.5"
"2020","4260001","Jordan Wright","LB","Kentucky","SEC","defensive","TOT","45"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","PD","0"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","QB HUR","6"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","SACKS","4"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","SOLO","38"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","TD","0"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","TFL","7.5"
"2020","4260189","Rayshard Ashby","LB","Virginia Tech","ACC","defensive","TOT","69"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","PD","0"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","QB HUR","0"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","SACKS","1"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","SOLO","1"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","TD","0"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","TFL","1"
"2020","4260195","Zion Debose","DE","Virginia Tech","ACC","defensive","TOT","6"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","PD","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","QB HUR","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","SACKS","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","SOLO","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","TD","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","TFL","0"
"2020","4260197","J'Brll Glaze","DL","North Alabama","Big South","defensive","TOT","1"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","PD","0"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","QB HUR","3"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","SACKS","1"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","SOLO","7"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","TD","0"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","TFL","2.5"
"2020","4260198","Jaylen Griffin","DL","Virginia Tech","ACC","defensive","TOT","10"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","PD","0"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","QB HUR","0"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","SACKS","0"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","SOLO","1"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","TD","0"
"2020","4260206","Jalen Holston","RB","Virginia Tech","ACC","defensive","TFL","0"
