player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Todd Bumphis,123557,CB,CINCINNATI,2,0,,0,0,138,32.5,37.0,76.4,,52.1,28.1,100.0,1,0,31,31,0.0,0,0
Daved Jones Jr.,123567,LB,CINCINNATI,2,3,6.0,0,0,138,61.0,82.8,72.7,,84.3,78.7,0.0,0,0,22,22,0.0,0,1
De'Arre McDonald,123572,CB,MIDDLE TN,3,0,,0,0,224,76.4,75.0,74.3,58.0,61.3,73.4,,0,0,7,7,0.0,0,0
Sterling Miles,123574,ED,E MICHIGAN,6,0,6.5,0,0,160,,58.9,0.0,59.2,67.9,74.8,0.0,0,1,10,10,0.0,0,2
Dominique Perry,123575,DI,CINCINNATI,5,2,,0,0,138,,67.5,77.3,61.9,67.7,72.2,0.0,0,0,26,26,0.0,0,0
Justin Wodtly,123586,ED,CINCINNATI,12,5,2.1,0,0,138,60.0,72.0,53.2,70.3,70.3,78.6,0.0,0,1,132,134,12.1,16,18
Ethan Wright,123587,LB,CINCINNATI,1,2,3.3,0,0,138,44.9,57.0,69.8,,68.4,55.2,16.7,1,0,23,23,8.7,2,3
Evan Anderson,123590,DI,FAU,7,4,1.2,0,0,165,59.5,76.4,8.9,62.9,87.4,68.6,0.0,0,3,118,121,14.4,17,18
Decarius Hawthorne,123598,DI,FAU,10,3,2.3,0,0,165,,55.5,53.2,55.7,57.2,58.2,13.3,2,1,125,126,5.6,7,10
Jarrett Jerrels,123599,FB,FAU,1,0,,0,0,165,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Chris Jones,123601,ED,FAU,11,6,2.7,0,0,165,61.5,57.9,85.7,54.9,58.2,30.9,25.0,4,0,199,201,2.5,5,6
Marlon Krakue,123604,ED,FAU,11,6,5.0,0,1,165,61.5,58.8,86.0,57.8,57.4,45.0,18.8,3,0,68,69,7.4,5,7
Justin McKithen,123608,CB,FAU,10,2,29.3,0,1,165,71.3,72.3,81.9,55.9,74.0,87.8,0.0,0,0,124,128,0.0,0,3
Carter Odell,123609,CB,FAU,4,2,3.0,0,0,165,61.9,62.6,80.9,62.1,61.3,83.2,0.0,0,0,23,23,4.3,1,2
LaJohntay Wester,123616,WR,FAU,2,0,,1,0,165,60.0,42.0,0.0,65.7,52.0,26.5,100.0,1,5,2,2,0.0,0,0
Chance Coleman,123621,LB,FIU,6,4,5.5,0,0,166,49.3,58.5,75.1,66.3,64.0,86.0,0.0,0,0,40,40,10.0,4,6
Henry Gray,123628,CB,FIU,3,0,,1,0,166,58.2,57.1,80.4,64.2,50.1,24.8,100.0,2,1,55,55,0.0,0,0
Shykieim Gloster-Pace,123641,ED,FIU,2,0,,0,0,166,61.4,50.7,78.3,65.5,43.6,,,0,0,17,17,0.0,0,0
Joe Perkins,123642,S,FIU,5,1,8.8,0,0,166,61.6,54.8,80.6,46.9,46.5,37.5,25.0,2,0,34,34,5.9,2,5
Reggie Peterson,123643,LB,FIU,8,8,5.3,0,0,166,46.2,64.3,79.8,87.9,70.0,77.1,10.3,3,0,91,91,11.0,10,18
Jamal Potts,123645,CB,FIU,12,8,4.4,1,0,166,75.0,72.8,59.1,73.2,65.9,68.5,12.1,4,1,308,310,2.3,7,21
Andrew Volmar,123650,CB,FIU,11,2,7.7,0,0,166,77.3,73.8,39.9,65.5,57.7,49.0,33.3,4,3,256,260,0.0,0,6
Nelson Ceaser,123656,ED,HOUSTON,13,13,1.6,0,1,182,80.5,82.7,64.0,78.1,77.6,59.2,9.1,3,2,288,292,5.2,15,17
Art Green,123666,CB,HOUSTON,12,2,11.8,0,0,182,67.1,62.0,85.7,60.0,34.9,61.1,22.2,4,1,334,340,0.9,3,12
D'Anthony Jones,123671,ED,HOUSTON,13,2,2.5,2,0,182,74.6,91.4,38.1,93.1,71.1,65.3,9.5,2,3,187,192,7.5,14,17
Chidozie Nwankwo,123676,DI,HOUSTON,12,7,1.8,0,0,182,67.1,70.3,32.0,61.6,76.7,77.5,3.1,1,5,269,273,8.2,22,24
Jayce Rogers,123678,CB,HOUSTON,12,1,12.9,2,0,182,71.0,65.5,24.2,54.2,48.3,34.9,31.3,5,8,289,292,0.3,1,10
Sedrick Williams,123687,DI,HOUSTON,13,1,0.2,1,1,182,57.8,67.9,57.6,67.1,67.5,47.6,16.7,3,1,147,149,7.5,11,14
Shakel Brown,123691,DI,TROY,13,10,2.4,0,0,318,65.8,75.7,83.8,71.8,72.1,63.1,13.0,3,0,173,175,4.6,8,10
T.J. Jackson Jr.,123708,ED,TROY,14,8,1.6,0,1,318,62.4,83.7,47.5,76.5,84.3,55.9,16.7,8,2,204,205,12.7,26,32
Luis Medina,123715,DI,TROY,3,2,0.6,0,0,318,60.0,69.0,79.9,61.3,73.2,60.4,0.0,0,0,28,30,14.3,4,5
Darrell Starling Jr.,123723,CB,TROY,2,0,9.0,0,0,318,52.3,57.4,79.4,56.2,71.4,27.1,0.0,0,0,10,10,10.0,1,2
Tim Steward,123724,S,TROY,8,3,2.0,0,0,318,50.1,52.1,76.6,64.0,55.5,57.7,20.0,1,0,15,15,6.7,1,1
Terry Thomas,123725,LB,TROY,11,4,4.0,0,0,318,46.0,52.1,82.7,66.0,60.6,50.0,23.5,4,0,73,75,8.2,6,9
Zion Williams,123729,CB,TROY,3,0,,0,0,318,42.6,43.6,73.5,,60.2,74.2,,0,0,7,7,0.0,0,0
Philjae Bien-Aime,123733,CB,UCF,2,0,,0,0,323,41.2,40.7,71.5,,60.0,27.9,,0,1,2,2,0.0,0,0
Davonte Brown,123734,CB,UCF,13,1,14.3,1,0,323,63.6,65.6,85.4,90.0,63.6,42.1,33.3,4,3,313,316,0.6,2,7
Quadric Bullard,123735,S,UCF,7,2,8.7,1,1,323,57.2,60.8,87.2,66.3,64.5,39.2,26.3,5,1,145,147,3.4,5,12
Josh Celiscar,123738,ED,UCF,14,8,1.5,0,0,323,70.9,58.0,90.0,51.3,58.3,48.1,16.7,8,0,385,389,7.8,30,32
Kervins Choute,123739,DI,UCF,4,0,0.7,0,0,323,,56.8,76.7,62.1,53.9,29.9,25.0,1,0,28,28,7.1,2,3
Keenan Cupit,123741,LB,UCF,2,1,,0,0,323,41.5,47.4,72.3,57.1,67.8,32.2,0.0,0,0,4,4,0.0,0,0
Jordan Davis,123742,TE,UCF,1,0,,0,0,323,,60.8,60.0,,60.0,,,0,0,2,2,0.0,0,0
Jaiden Francois,123745,CB,UCF,2,0,4.0,0,0,323,52.1,52.9,74.0,,57.9,77.6,0.0,0,0,15,15,0.0,0,1
Justin Hodges,123748,CB,UCF,14,6,12.3,0,0,323,61.4,59.0,57.8,53.9,54.9,50.5,16.7,4,2,302,304,0.7,2,14
Corey Thornton,123763,CB,UCF,14,2,7.7,0,0,323,73.6,73.4,0.0,62.6,77.7,86.3,0.0,0,5,281,284,2.1,6,9
Olasunkonmi Agunloye,123766,DI,VIRGINIA,10,3,2.1,0,0,335,68.9,55.4,0.0,55.0,60.5,78.1,0.0,0,3,95,96,7.4,7,9
Jahmeer Carter,123770,DI,VIRGINIA,10,12,1.9,0,0,335,60.4,61.3,85.3,60.8,59.5,47.4,15.6,5,0,205,209,4.9,10,15
Elijah Gaines,123776,CB,VIRGINIA,2,0,,0,0,335,52.6,52.4,70.0,,60.0,73.5,,0,0,6,7,0.0,0,0
Dave Herard,123779,CB,VIRGINIA,2,0,,0,0,335,46.7,42.9,72.2,,60.0,,,0,0,6,6,0.0,0,0
Donovan Johnson Sr.,123781,S,VIRGINIA,1,2,3.0,0,0,335,60.9,65.7,71.8,60.0,68.1,83.3,0.0,0,0,24,25,12.5,3,3
Nusi Malani,123785,DI,WASH STATE,13,1,2.0,0,0,341,55.7,47.8,52.5,54.6,46.6,32.9,0.0,0,1,87,89,2.3,2,2
Justyn Haynesworth,123798,ED,E CAROLINA,1,0,,0,0,156,,62.7,67.8,60.0,61.1,,,0,0,2,2,0.0,0,0
Eric Doctor Jr.,123808,ED,E CAROLINA,1,0,,0,0,156,60.0,60.3,69.9,60.0,60.0,,,0,0,1,1,0.0,0,0
Teylor Jackson,123817,LB,E CAROLINA,9,5,0.0,0,0,156,53.7,56.0,79.5,56.2,60.9,86.6,0.0,0,1,55,56,9.1,5,5
D'Anta Johnson,123819,DI,E CAROLINA,10,2,3.9,0,0,156,63.5,60.3,55.6,59.4,60.4,48.7,21.4,3,1,119,121,4.2,5,9
Xavier McIver,123825,DI,E CAROLINA,2,0,0.0,0,0,156,,58.5,77.4,55.7,59.5,72.1,0.0,0,0,21,21,9.5,2,2
Elijah Morris,123827,DI,E CAROLINA,13,5,3.8,0,0,156,68.9,62.6,48.8,58.9,64.6,49.2,26.7,4,2,196,201,1.0,2,6
Ty Moss,123828,S,E CAROLINA,2,0,,0,0,156,62.8,66.7,70.0,,60.0,,,0,0,5,5,0.0,0,0
Elijah Robinson,123830,ED,E CAROLINA,5,0,2.8,0,0,156,,67.2,0.0,64.9,72.7,76.8,0.0,0,1,18,18,5.6,1,4
Jason Shuford,123833,DI,E CAROLINA,11,5,4.0,0,0,156,,60.3,82.2,59.7,59.3,56.6,14.3,1,0,81,81,0.0,0,1
Suirad Ware,123842,DI,E CAROLINA,8,2,1.3,0,0,156,,57.8,79.9,53.7,60.8,56.1,0.0,0,0,66,68,4.5,3,3
Teagan Wilk,123843,S,E CAROLINA,12,7,4.3,0,0,156,50.7,57.5,84.6,61.6,68.3,42.8,22.5,9,0,183,185,7.1,13,24
Justin Abraham,123845,LB,GA STATE,10,6,2.3,0,0,175,41.3,63.2,85.3,87.2,72.0,50.2,11.8,4,0,162,163,11.1,18,24
Terrell Gordon,123856,LB,GA STATE,7,3,3.2,0,0,175,46.6,53.8,81.0,53.8,65.5,55.5,11.1,1,0,76,78,3.9,3,5
JoJo Lopez,123860,LB,GA STATE,4,1,1.0,0,0,175,42.6,48.1,75.7,58.7,66.7,49.3,0.0,0,0,16,16,0.0,0,1
Jalen Tate,123864,S,GA STATE,12,3,4.7,0,0,175,52.9,52.3,81.8,57.9,50.7,62.3,20.0,4,0,106,106,4.7,5,13
Will Anderson Jr.,123903,ED,ALABAMA,13,13,1.0,1,0,103,56.5,83.6,0.0,85.8,86.6,46.6,18.6,8,9,273,275,6.6,18,22
Javon Baker,123904,WR,UCF,1,0,,0,0,323,60.0,61.1,60.7,,60.0,,,0,1,2,2,0.0,0,0
Brian Branch,123907,S,ALABAMA,13,10,3.1,0,0,103,86.4,89.3,58.7,78.5,90.7,91.8,6.0,3,5,306,308,7.8,24,37
Chris Braswell,123908,ED,ALABAMA,12,4,3.6,0,1,103,41.8,70.2,88.2,81.6,58.7,60.8,11.8,2,0,121,123,6.6,8,11
Jackson Bratton,123909,LB,UAB,10,5,4.1,0,0,321,60.6,73.0,81.5,67.8,80.0,51.4,12.5,3,0,105,107,7.6,8,16
Jamil Burroughs,123910,DI,ALABAMA,10,3,1.3,0,0,103,61.3,69.0,81.3,61.8,69.3,41.1,14.3,1,0,60,60,5.0,3,3
Demouy Kennedy,123923,LB,ALABAMA,1,0,,0,0,103,61.0,60.0,66.4,57.5,60.0,,,0,0,1,1,0.0,0,0
Jah-Marien Latham,123924,ED,ALABAMA,11,1,6.0,1,0,103,61.9,59.3,0.0,66.7,59.6,74.4,0.0,0,3,38,38,0.0,0,1
Malachi Moore,123928,CB,ALABAMA,13,2,12.3,0,0,103,66.2,66.8,87.5,70.7,60.0,59.9,25.0,3,2,133,135,1.5,2,7
Jahquez Robinson,123931,S,ALABAMA,3,0,,0,0,103,61.0,62.7,72.6,64.2,61.4,75.1,,0,0,7,7,0.0,0,0
Quandarrius Robinson,123932,ED,ALABAMA,4,1,0.0,0,0,103,60.0,49.4,78.1,49.3,53.3,29.9,33.3,1,0,17,17,5.9,1,1
Drew Sanders,123933,LB,ARKANSAS,12,17,3.7,0,0,111,77.8,79.2,66.1,75.3,70.8,57.2,14.3,10,2,336,342,7.7,26,43
Tim Smith,123935,DI,ALABAMA,13,4,2.9,0,0,103,60.0,62.0,59.7,53.1,67.6,47.2,18.8,3,1,181,184,3.3,6,9
Kristian Story,123937,S,ALABAMA,4,0,6.0,0,0,103,63.2,63.8,76.0,,62.8,42.6,50.0,2,0,20,20,5.0,1,2
Ronald Williams,123942,CB,MICH STATE,8,1,12.8,0,0,223,53.8,54.9,81.1,71.8,55.4,59.5,14.3,1,1,96,99,1.0,1,5
Harper Cole,123951,WR,ARKANSAS,1,0,,0,0,111,,60.1,60.0,,60.0,,,0,0,0,1,,0,0
Khari Johnson,123958,CB,ARKANSAS,6,5,4.9,0,0,111,52.9,55.4,5.2,66.8,66.3,71.5,7.1,1,2,63,63,4.8,3,8
Myles Slusher,123962,S,ARKANSAS,6,1,8.2,1,0,111,58.7,65.9,30.3,78.3,74.9,55.6,6.3,1,2,144,147,6.3,9,14
Jashaud Stewart,123964,ED,ARKANSAS,10,1,4.8,0,0,111,60.7,65.3,82.4,64.4,62.3,38.8,25.0,3,0,132,134,3.0,4,8
Eric Thomas Jr.,123966,ED,ARKANSAS,3,0,,0,0,111,,70.3,72.4,70.7,62.0,,,0,0,6,7,0.0,0,0
Blayne Toll,123967,ED,ARK STATE,11,5,5.3,0,0,113,60.0,64.7,82.8,64.0,62.5,60.9,20.0,2,0,114,114,0.9,1,3
Nick Turner,123969,CB,TOLEDO,5,0,1.0,0,0,316,50.2,50.7,77.9,,55.4,47.7,50.0,1,0,42,43,0.0,0,1
Jackson Woodard,123973,LB,ARKANSAS,7,1,5.0,0,0,111,54.0,61.5,77.5,59.7,76.1,81.9,0.0,0,0,15,17,0.0,0,1
Marquis Burks,123976,DI,AUBURN,12,8,3.3,0,0,115,,56.9,82.7,57.1,55.9,79.9,0.0,0,0,129,131,4.7,6,7
Romello Height,123988,ED,USC,2,0,,0,0,326,60.0,34.9,0.0,54.4,40.1,,,0,1,17,18,0.0,0,0
Kobe Hudson,123989,WR,UCF,1,0,,1,0,323,,60.4,60.0,,60.0,,,0,2,2,2,0.0,0,0
Jake Levant,123993,LB,AUBURN,3,1,,0,0,115,60.5,65.4,72.3,,73.2,80.0,0.0,0,0,10,10,0.0,0,0
JJ Pegues,123998,DI,OLE MISS,12,5,2.0,1,0,226,58.3,71.5,86.3,68.1,70.1,35.1,13.0,3,1,164,168,7.9,13,15
Cam Riley,124001,LB,AUBURN,11,8,3.8,0,0,115,61.0,57.2,83.6,55.3,53.1,71.6,10.5,4,0,188,192,7.4,14,26
Wesley Steiner,124003,LB,AUBURN,10,8,4.4,0,0,115,51.3,56.4,82.5,57.0,60.4,45.1,20.8,10,0,195,198,8.2,16,30
Ladarius Tennison,124004,S,OLE MISS,13,6,2.2,0,0,226,72.5,70.1,0.0,70.2,69.7,51.8,25.7,9,3,234,238,6.4,15,20
Desmond Tisdol,124006,LB,AUBURN,3,3,4.5,0,0,115,65.3,66.3,75.9,58.5,64.6,61.2,16.7,1,0,17,17,5.9,1,2
Zykeivous Walker,124007,DI,AUBURN,1,0,,0,0,115,,59.3,71.5,57.1,61.0,,,0,0,4,4,0.0,0,0
Warren Brinson,124013,DI,GEORGIA,15,4,2.1,0,0,173,61.0,72.3,81.1,72.6,65.8,55.9,13.3,2,0,102,103,6.9,7,9
Major Burns,124016,S,LSU,8,9,6.8,1,0,211,56.9,64.0,85.5,62.6,76.5,54.6,17.6,6,1,147,149,6.8,10,19
Jehlen Cannady,124018,CB,TULSA,2,0,,0,0,320,59.1,47.6,70.3,,46.8,,,0,0,9,9,0.0,0,0
Jalen Carter,124019,DI,GEORGIA,12,7,0.8,0,1,173,65.6,92.3,83.2,89.1,91.2,58.7,6.9,2,0,118,119,15.3,18,20
Jalen Kimber,124026,CB,FLORIDA,10,1,8.0,0,0,163,67.4,65.8,80.7,60.0,55.8,61.6,0.0,0,0,92,94,1.1,1,2
Ladd McConkey,124030,WR,GEORGIA,2,0,,1,0,173,63.0,64.5,60.0,,60.0,,,0,2,2,2,0.0,0,0
Kendall Milton,124031,HB,GEORGIA,1,0,-13.0,0,0,173,,60.0,60.0,,60.0,,0.0,0,0,1,1,100.0,1,1
Kelee Ringo,124035,CB,GEORGIA,15,2,4.3,0,0,173,70.3,71.4,55.4,58.4,76.7,69.4,16.7,2,9,269,272,1.1,3,8
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,2,0,,0,0,173,60.0,62.6,64.6,,60.0,,,0,1,2,2,0.0,0,0
M.J. Sherman,124038,ED,GEORGIA,6,0,0.0,0,0,173,60.5,67.2,77.3,59.6,70.2,73.0,0.0,0,0,19,19,5.3,1,1
Nazir Stackhouse,124040,DI,GEORGIA,15,10,1.8,1,0,173,62.1,73.8,86.3,53.1,86.1,42.9,9.4,3,1,183,186,9.8,18,19
Sam Anaele,124049,DI,KENTUCKY,3,0,,0,0,202,,41.3,72.1,57.7,42.8,,,0,0,7,7,0.0,0,0
Izayah Cummings,124055,TE,KENTUCKY,2,0,,0,0,202,,61.6,65.3,,60.4,,,0,0,2,2,0.0,0,0
Josaih Hayes,124065,DI,KENTUCKY,11,3,2.8,0,0,202,60.0,57.9,5.7,60.6,62.7,62.1,0.0,0,2,84,85,4.8,4,5
Rickey Hyatt Jr.,124066,S,S ALABAMA,7,1,21.0,0,0,288,50.5,51.2,0.0,64.5,61.7,48.7,25.0,1,1,43,43,0.0,0,2
D'Eryk Jackson,124067,LB,KENTUCKY,13,16,2.8,0,0,202,54.6,65.2,83.9,47.2,75.3,57.1,8.7,4,0,264,268,7.2,19,26
Octavious Oxendine,124073,DI,KENTUCKY,13,8,3.8,0,0,202,65.8,57.2,61.8,59.9,52.2,47.5,19.0,4,1,170,173,4.1,7,9
Andru Phillips,124075,CB,KENTUCKY,13,1,4.0,0,0,202,67.8,69.2,84.3,71.6,68.5,67.7,16.7,2,2,131,134,4.6,6,9
Justin Rogers,124076,DI,KENTUCKY,13,8,2.3,0,0,202,66.7,70.9,50.0,67.5,70.9,70.0,3.4,1,2,233,236,6.4,15,20
Tre'vonn Rybka,124077,ED,KENTUCKY,12,10,2.9,0,0,202,60.8,52.1,55.9,55.2,51.6,53.9,8.7,2,1,149,150,4.7,7,11
Joel Williams,124083,S,MEMPHIS,7,1,11.0,0,0,218,86.9,85.4,82.2,64.7,73.1,58.2,0.0,0,0,66,67,0.0,0,1
Nick Demas,124089,HB,LSU,1,0,,0,0,211,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ali Gaye,124095,ED,LSU,13,8,1.4,0,2,211,52.0,63.5,31.9,62.6,68.1,46.6,16.7,6,3,254,258,7.1,18,22
Jacobian Guillory II,124097,DI,LSU,14,3,3.0,0,0,211,60.0,66.0,49.7,61.9,67.6,49.6,15.4,2,1,131,132,4.6,6,8
Dwight McGlothern,124103,CB,ARKANSAS,13,6,10.4,0,1,111,76.0,77.2,32.7,57.7,84.5,74.7,5.3,1,10,367,375,1.6,6,12
BJ Ojulari,124105,ED,LSU,11,7,3.3,0,0,211,56.4,75.6,66.2,81.4,70.9,63.4,10.5,4,3,331,334,4.5,15,27
Eli Ricks,124109,CB,ALABAMA,8,1,4.8,0,0,103,72.8,69.8,83.4,60.0,50.4,62.1,28.6,2,4,158,159,1.3,2,4
Jaquelin Roy,124111,DI,LSU,13,5,3.2,0,0,211,62.9,71.4,73.5,70.6,68.4,49.0,15.2,7,1,292,297,7.2,21,34
Josh White,124119,LB,BAYLOR,1,1,,0,0,118,60.2,67.7,69.1,,66.3,73.2,0.0,0,0,3,3,0.0,0,0
Derek Bermudez,124124,S,OLE MISS,1,0,,0,0,226,,60.0,64.7,,60.0,,,0,0,1,1,0.0,0,0
Demon Clowney,124130,ED,OLE MISS,2,1,2.0,0,0,226,61.7,74.3,77.8,81.4,57.6,78.3,0.0,0,0,11,11,18.2,2,2
Lakevias Daniel,124132,S,SO MISS,12,0,4.8,0,0,296,74.6,72.3,81.2,59.4,64.3,68.0,16.7,1,0,75,75,4.0,3,5
Jalen Denton,124133,CB,GA SOUTHRN,6,0,7.0,0,0,174,66.3,66.1,79.6,,62.5,81.3,0.0,0,0,21,22,4.8,1,2
Daylen Gill,124135,LB,SO MISS,13,20,2.8,0,0,296,61.3,80.7,28.4,80.1,82.1,64.8,12.7,9,2,294,297,10.9,32,42
Cedric Johnson,124136,ED,OLE MISS,11,6,4.7,0,0,226,55.2,69.2,85.7,77.0,56.6,50.0,13.8,4,0,181,182,7.7,14,19
Austin Keys,124137,LB,OLE MISS,13,13,3.8,0,1,226,63.7,63.8,86.7,56.2,64.5,58.6,11.8,4,0,201,204,5.5,11,17
Tavius Robinson,124147,ED,OLE MISS,13,14,2.6,0,0,226,60.9,69.7,73.7,73.7,61.8,67.1,3.3,1,1,308,314,2.9,9,15
DeSanto Rollins,124149,DI,OLE MISS,2,1,13.0,0,0,226,,55.9,73.6,63.9,52.5,72.4,0.0,0,0,7,7,0.0,0,1
Jevon Banks,124157,DI,MISS STATE,9,4,4.8,0,0,227,62.1,58.0,81.9,55.8,55.2,39.7,20.0,2,0,97,98,2.1,2,4
Kyle Cass,124160,CB,TROY,11,0,5.0,0,0,318,78.8,77.2,80.4,43.7,70.0,62.7,0.0,0,0,49,50,2.0,1,2
Armondous Cooley,124161,DI,SO MISS,13,5,4.0,0,0,296,61.8,63.5,53.4,62.8,62.6,60.8,10.0,1,1,163,164,1.2,2,4
Jordan Davis,124163,ED,MISS STATE,11,6,3.5,1,1,227,52.8,52.9,49.7,59.8,53.5,42.5,17.4,4,3,100,102,8.0,8,13
Emmanuel Forbes,124166,CB,MISS STATE,12,4,8.7,2,0,227,89.3,87.2,18.0,46.6,79.7,67.9,6.3,1,6,289,294,2.4,7,11
Decamerion Richardson,124183,CB,MISS STATE,13,4,9.1,0,0,227,73.7,71.6,0.7,65.2,67.1,85.6,16.0,4,5,312,318,2.2,7,17
Cam Threatt,124188,CB,AKRON,4,0,,0,0,102,56.3,54.1,75.9,,48.4,45.4,100.0,1,0,26,26,0.0,0,0
Tyrus Wheat,124191,ED,MISS STATE,12,10,3.3,0,0,227,61.3,69.1,91.9,64.5,70.4,73.4,2.9,1,1,308,313,4.9,15,23
Kris Abrams-Draine,124194,CB,MISSOURI,12,3,8.7,0,0,229,68.0,71.6,85.9,53.9,84.1,87.7,6.3,1,5,298,306,1.0,3,12
Jaylon Carlies,124196,S,MISSOURI,13,6,9.2,0,0,229,66.2,66.3,57.0,60.4,66.3,76.0,17.0,9,1,349,358,4.0,14,38
Justin Efebera,124202,CB,MISSOURI,4,1,10.0,0,0,229,54.9,61.4,75.6,,76.8,52.2,0.0,0,0,27,27,3.7,1,2
Tyler Jones,124208,LB,MISSOURI,3,0,,0,0,229,60.9,54.7,70.8,60.0,48.9,21.8,100.0,1,0,13,13,0.0,0,0
Ben Key,124209,DI,UNLV,6,1,2.0,0,0,325,,56.3,77.1,69.5,52.5,72.4,0.0,0,0,44,44,2.3,1,1
Will Norris,124214,LB,MISSOURI,4,0,2.0,0,1,229,53.8,74.4,71.5,60.0,87.3,77.8,0.0,0,0,13,13,7.7,1,1
Ennis Rakestraw Jr.,124215,CB,MISSOURI,13,3,2.7,0,0,229,78.2,77.0,86.4,49.3,70.4,68.3,14.3,2,4,327,335,1.8,6,9
Johnny Walker Jr.,124221,ED,MISSOURI,6,0,1.0,0,0,229,31.5,67.9,82.8,73.8,67.9,50.8,20.0,1,0,50,51,8.0,4,4
Elijah Young,124223,HB,MISSOURI,1,0,,0,0,229,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jordan Burch,124227,ED,S CAROLINA,13,21,3.8,0,0,289,59.1,72.4,90.2,75.5,65.2,75.7,4.8,3,0,386,388,5.7,22,39
Gilber Edmond,124233,ED,S CAROLINA,12,9,2.8,0,0,289,38.1,59.4,62.5,60.1,63.7,44.4,14.0,6,3,305,305,5.2,16,28
O'Donnell Fortune,124235,CB,S CAROLINA,8,3,9.3,1,0,289,83.4,78.8,82.0,,57.0,58.1,18.2,2,2,138,140,1.4,2,6
Landon Grier,124237,S,S CAROLINA,2,0,,0,0,289,,60.7,68.8,,60.2,,,0,0,4,4,0.0,0,0
Tonka Hemingway,124238,DI,S CAROLINA,13,11,2.1,0,0,289,58.1,73.1,67.5,82.1,64.6,66.3,9.1,3,1,234,236,5.1,12,19
Dominick Hill,124239,CB,TEMPLE,12,1,7.5,0,0,306,47.6,54.0,83.2,59.4,77.1,42.4,10.0,1,4,213,216,1.9,4,8
Joey Hunter,124240,CB,S CAROLINA,3,0,,0,0,289,64.7,65.2,72.8,,61.8,,,0,0,8,9,0.0,0,0
Alex Huntley,124241,DI,S CAROLINA,11,6,3.5,0,0,289,64.0,58.8,83.2,66.5,50.6,65.1,5.6,1,0,151,151,5.3,8,11
Mohamed Kaba,124244,LB,S CAROLINA,2,3,3.6,0,0,289,70.2,61.3,78.4,55.3,56.1,40.2,33.3,4,0,53,54,5.7,3,5
Makius Scott,124255,DI,GA TECH,12,6,1.4,0,0,176,49.4,55.0,41.5,54.8,59.7,65.2,10.5,2,2,201,201,5.0,10,11
Darryle Ware,124262,LB,S CAROLINA,2,0,,0,0,289,63.8,66.9,73.0,60.0,63.2,73.6,,0,0,4,5,0.0,0,0
Will Albright,124264,LB,TENNESSEE,1,0,5.0,0,0,307,60.0,65.8,64.4,,61.5,73.1,0.0,0,0,1,1,100.0,1,1
Dominic Bailey,124267,ED,TENNESSEE,13,6,2.3,0,0,307,60.0,58.5,83.6,54.5,61.6,72.0,7.1,1,0,103,104,5.8,6,7
Tyler Baron,124268,ED,TENNESSEE,13,2,0.9,1,0,307,66.7,73.7,0.0,73.7,77.3,60.7,5.6,1,6,135,137,8.1,11,15
Dee Beckwith,124269,HB,KENTUCKY,1,0,,0,0,202,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Chayce Bishop,124271,CB,BALL ST,1,0,,0,0,117,63.3,62.8,71.2,59.9,60.0,,,0,0,1,1,0.0,0,0
Will Brooks,124273,S,TENNESSEE,1,0,,0,0,307,,49.4,60.0,,60.0,,100.0,1,0,1,1,0.0,0,0
Bryson Eason,124276,DI,TENNESSEE,13,1,1.1,1,0,307,59.8,64.4,29.7,61.7,68.1,40.9,9.1,1,2,129,134,5.4,7,9
Martavius French,124277,LB,UTSA,11,4,3.5,0,0,331,64.9,62.7,78.2,54.2,60.5,56.1,12.5,2,0,65,67,10.8,7,10
Kwauze Garland,124278,LB,TENNESSEE,1,0,,0,0,307,51.4,54.5,73.8,63.4,60.0,74.3,,0,0,1,1,0.0,0,0
Isaac Green,124279,DI,TENNESSEE,3,1,,0,0,307,,56.7,0.0,61.1,66.0,66.5,0.0,0,1,6,6,0.0,0,0
Jimmy Holiday,124281,WR,TENNESSEE,1,0,,0,0,307,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Morven Joseph,124285,ED,FAU,11,9,2.2,0,0,165,64.3,60.4,35.4,59.0,60.8,69.6,11.5,3,2,165,168,6.7,11,14
Key Lawrence,124286,S,OKLAHOMA,11,9,7.6,0,0,261,67.2,63.0,85.7,58.2,53.2,66.6,17.5,7,0,188,189,4.8,9,24
Tamarion McDonald,124290,CB,TENNESSEE,13,9,6.1,1,0,307,65.4,67.7,88.2,59.5,73.4,66.3,13.8,4,3,265,269,3.0,8,16
Trel Riley,124294,CB,TENNESSEE,2,0,,0,0,307,62.0,56.6,0.0,,61.4,78.8,,0,1,6,6,0.0,0,0
Doneiko Slaughter,124297,CB,TENNESSEE,10,3,3.3,0,0,307,70.6,71.4,85.6,56.6,71.9,60.6,21.4,3,0,188,190,2.1,4,8
